Run_No.	Date	ID	Peak_No.	N3N2_mean	N3N2_mean_QF	N3N2_sd	N3N2_sd_QF	NO3+NO2_cd_CF	NO3+NO2_CF_QF	N3N2_mean_c	N3N2_mean_c_QF	N3N2_sd_c	N3N2_sd_c_QF	Si_mean	Si_mean_QF	Si_stdev	Si_sd_QF	Si(OH)4_cd_CF	Si(OH)4_CF_QF	Si_mean_c	Si_mean_c_QF	Si_sd_c	Si_sd_c_QF	PO4_mean	PO4_mean_QF	PO4_sd	PO4_sd_QF	PO4_cd_CF	PO4_CF_QF	PO4_mean_c	PO4_mean_c_QF	PO4_sd_c	PO4_sd_c_QF	NO2_mean	NO2_mean_QF	NO2_stdev	NO2_sd_QF	NO2_cd_CF	NO2_CF_QF	NO2_mean_c	NO2_mean_c_QF	NO2_sd_c	NO2_sd_c_QF	T(D)N_mean	T(D)N_mean_QF	T(D)N_sd	T(D)N_sd_QF	T(D)N_CF	T(D)N_CF_QF	T(D)N_mean_c	T(D)N_mean_c_QF	T(D)N_sd_c	T(D)N_sd_c_QF	T(D)P_mean	T(D)P_mean_QF	T(D)P_sd	T(D)P_sd_QF	T(D)P_CF	T(D)P_CF_QF	T(D)P_mean_c	T(D)P_mean_c_QF	T(D)P_sd_c	T(D)P_sd_c_QF	NH4_mean	NH4_mean_QF	NH4_stdev	NH4_sd_QF	NH4_cd_CF	NH4_cd_CF_QF	NH4_mean_c	NH4_mean_c_QF	NH4_sd_c	NH4_sd_c_QF
15	05.03.21	x501	57	0.414	2	0.000	2	0.911	2	0.377	2	0.000	2	0.768	2	0.004	2	1.239	2	0.952	2	0.005	2	0.072	2	0.001	2	0.938	2	0.068	2	0.001	2	0.019	2	0.000	2	0.681	2	0.013	2	0.000	2	5.146	2	0.018	2	0.981	2	5.046	2	0.017	2	0.133	2	0.003	2	1.031	2	0.137	2	0.003	2	1.001	2	0.000	2	1.042	2	1.043	2	0.000	2

15	05.03.21	x502	59	0.232	2	0.001	2	0.911	2	0.211	2	0.001	2	0.819	2	0.002	2	1.239	2	1.014	2	0.003	2	0.083	2	0.003	2	0.938	2	0.078	2	0.003	2	0.026	2	0.001	2	0.681	2	0.017	2	0.000	2	2.718	2	0.029	2	0.981	2	2.665	2	0.028	2	0.134	2	0.010	2	1.031	2	0.138	2	0.010	2	0.227	2	0.004	2	1.042	2	0.236	2	0.004	2

15	05.03.21	x503	61	0.218	2	0.000	2	0.911	2	0.199	2	0.000	2	0.778	2	0.006	2	1.239	2	0.964	2	0.008	2	0.073	2	0.001	2	0.938	2	0.068	2	0.001	2	0.014	2	0.003	2	0.681	2	0.010	2	0.002	2	2.196	2	0.031	2	0.981	2	2.153	2	0.031	2	0.128	2	0.009	2	1.031	2	0.131	2	0.009	2	0.200	2	0.001	2	1.042	2	0.208	2	0.001	2

15	05.03.21	x504	63	0.370	2	0.000	2	0.911	2	0.337	2	0.000	2	0.753	2	0.002	2	1.239	2	0.933	2	0.003	2	0.074	2	0.001	2	0.938	2	0.069	2	0.001	2	0.024	2	0.001	2	0.681	2	0.016	2	0.001	2	4.621	2	0.033	2	0.981	2	4.531	2	0.033	2	0.137	2	0.008	2	1.031	2	0.141	2	0.009	2	0.746	2	0.003	2	1.042	2	0.778	2	0.003	2

15	05.03.21	x505	65	0.239	2	0.001	2	0.911	2	0.218	2	0.001	2	0.685	2	0.002	2	1.239	2	0.848	2	0.003	2	0.076	2	0.000	2	0.938	2	0.071	2	0.000	2	0.021	2	0.000	2	0.681	2	0.014	2	0.000	2	2.605	2	0.021	2	0.981	2	2.554	2	0.020	2	0.172	2	0.003	2	1.031	2	0.177	2	0.003	2	0.235	2	0.001	2	1.042	2	0.245	2	0.001	2

15	05.03.21	x506	67	0.240	2	0.002	2	0.911	2	0.218	2	0.002	2	0.915	2	0.004	2	1.239	2	1.133	2	0.004	2	0.095	2	0.006	2	0.938	2	0.089	2	0.005	2	0.022	2	0.001	2	0.681	2	0.015	2	0.001	2	3.069	2	0.012	2	0.981	2	3.009	2	0.012	2	0.192	2	0.006	2	1.031	2	0.197	2	0.007	2	0.293	2	0.002	2	1.042	2	0.305	2	0.002	2

15	05.03.21	x507	69	0.497	2	0.000	2	0.911	2	0.453	2	0.000	2	1.680	2	0.001	2	1.239	2	2.082	2	0.002	2	0.129	2	0.002	2	0.938	2	0.120	2	0.002	2	0.020	2	0.000	2	0.681	2	0.014	2	0.000	2	2.633	2	0.011	2	0.981	2	2.582	2	0.011	2	0.169	2	0.013	2	1.031	2	0.174	2	0.014	2	0.261	2	0.002	2	1.042	2	0.272	2	0.002	2

15	05.03.21	x508	71	0.335	2	0.001	2	0.911	2	0.305	2	0.001	2	1.285	2	0.004	2	1.239	2	1.592	2	0.005	2	0.100	2	0.000	2	0.938	2	0.094	2	0.000	2	0.030	2	0.001	2	0.681	2	0.020	2	0.000	2	3.229	2	0.015	2	0.981	2	3.166	2	0.015	2	0.157	2	0.004	2	1.031	2	0.162	2	0.004	2	0.271	2	0.007	2	1.042	2	0.282	2	0.007	2

15	05.03.21	x509	73	0.415	2	0.000	2	0.911	2	0.378	2	0.000	2	0.362	2	0.003	2	1.239	2	0.449	2	0.004	2	0.029	2	0.001	2	0.938	2	0.027	2	0.001	2	0.019	2	0.001	2	0.681	2	0.013	2	0.001	2	2.163	2	0.018	2	0.981	2	2.121	2	0.017	2	0.110	2	0.021	2	1.031	2	0.113	2	0.021	2	0.401	2	0.005	2	1.042	2	0.417	2	0.005	2

15	05.03.21	x510	75	0.558	2	0.004	2	0.911	2	0.508	2	0.004	2	0.701	2	0.002	2	1.239	2	0.868	2	0.003	2	0.152	2	0.002	2	0.938	2	0.142	2	0.002	2	0.015	2	0.001	2	0.681	2	0.010	2	0.001	2	4.513	2	0.013	2	0.981	2	4.426	2	0.012	2	0.282	2	0.008	2	1.031	2	0.291	2	0.009	2	1.063	2	0.004	2	1.042	2	1.108	2	0.004	2

15	05.03.21	x512	77	0.434	2	0.000	2	0.911	2	0.395	2	0.000	2	0.244	2	0.003	2	1.239	2	0.302	2	0.004	2	0.009	2	0.003	2	0.938	2	0.008	2	0.003	2	0.014	2	0.001	2	0.681	2	0.009	2	0.000	2	2.519	2	0.011	2	0.981	2	2.470	2	0.011	2	0.103	2	0.000	2	1.031	2	0.106	2	0.000	2	0.196	2	0.003	2	1.042	2	0.204	2	0.003	2

15	05.03.21	x513	79	0.508	2	0.000	2	0.911	2	0.463	2	0.000	2	0.779	2	0.005	2	1.239	2	0.965	2	0.006	2	0.011	2	0.002	2	0.938	2	0.010	2	0.002	2	0.016	2	0.001	2	0.681	2	0.011	2	0.000	2	5.612	2	0.068	2	0.981	2	5.503	2	0.067	2	0.112	2	0.003	2	1.031	2	0.115	2	0.003	2	0.443	2	0.007	2	1.042	2	0.462	2	0.007	2

15	05.03.21	x514	81	0.610	2	0.001	2	0.911	2	0.555	2	0.001	2	1.342	2	0.007	2	1.239	2	1.663	2	0.009	2	0.082	2	0.001	2	0.938	2	0.077	2	0.001	2	0.023	2	0.003	2	0.681	2	0.016	2	0.002	2	4.330	2	0.018	2	0.981	2	4.246	2	0.017	2	0.144	2	0.002	2	1.031	2	0.148	2	0.002	2	0.246	2	0.005	2	1.042	2	0.256	2	0.005	2

15	05.03.21	x515	83	0.647	2	0.001	2	0.911	2	0.589	2	0.001	2	0.948	2	0.002	2	1.239	2	1.174	2	0.003	2	0.103	2	0.001	2	0.938	2	0.096	2	0.001	2	0.023	2	0.001	2	0.681	2	0.015	2	0.000	2	5.978	2	0.029	2	0.981	2	5.862	2	0.028	2	0.199	2	0.004	2	1.031	2	0.205	2	0.004	2	0.436	2	0.003	2	1.042	2	0.454	2	0.003	2

15	05.03.21	x516	85	0.421	2	0.001	2	0.911	2	0.383	2	0.001	2	0.785	2	0.002	2	1.239	2	0.972	2	0.003	2	0.048	2	0.000	2	0.938	2	0.045	2	0.000	2	0.025	2	0.001	2	0.681	2	0.017	2	0.000	2	3.066	2	0.035	2	0.981	2	3.006	2	0.034	2	0.121	2	0.003	2	1.031	2	0.125	2	0.003	2	0.264	2	0.004	2	1.042	2	0.275	2	0.004	2

15	05.03.21	x517	87	0.305	2	0.003	2	0.911	2	0.278	2	0.003	2	0.576	2	0.001	2	1.239	2	0.713	2	0.001	2	0.044	2	0.002	2	0.938	2	0.041	2	0.002	2	0.020	2	0.001	2	0.681	2	0.013	2	0.000	2	2.472	2	0.018	2	0.981	2	2.424	2	0.018	2	0.121	2	0.006	2	1.031	2	0.124	2	0.007	2	0.197	2	0.001	2	1.042	2	0.205	2	0.001	2

15	05.03.21	x518	89	0.585	2	0.001	2	0.911	2	0.532	2	0.001	2	0.464	2	0.000	2	1.239	2	0.575	2	0.000	2	0.038	2	0.001	2	0.938	2	0.036	2	0.001	2	0.014	2	0.000	2	0.681	2	0.010	2	0.000	2	2.601	2	0.004	2	0.981	2	2.550	2	0.003	2	0.117	2	0.013	2	1.031	2	0.121	2	0.013	2	0.217	2	0.003	2	1.042	2	0.226	2	0.003	2

15	05.03.21	x519	91	0.366	2	0.000	2	0.911	2	0.333	2	0.000	2	0.443	2	0.008	2	1.239	2	0.549	2	0.011	2	0.040	2	0.003	2	0.938	2	0.038	2	0.003	2	0.011	2	0.001	2	0.681	2	0.007	2	0.000	2	2.237	2	0.006	2	0.981	2	2.193	2	0.006	2	0.118	2	0.006	2	1.031	2	0.121	2	0.007	2	0.197	2	0.001	2	1.042	2	0.205	2	0.001	2

15	05.03.21	x520	93	0.336	2	0.001	2	0.911	2	0.306	2	0.001	2	0.406	2	0.002	2	1.239	2	0.503	2	0.003	2	0.039	2	0.000	2	0.938	2	0.037	2	0.000	2	0.010	2	0.001	2	0.681	2	0.006	2	0.000	2	2.339	2	0.012	2	0.981	2	2.293	2	0.012	2	0.118	2	0.003	2	1.031	2	0.122	2	0.003	2	0.217	2	0.001	2	1.042	2	0.226	2	0.001	2

15	05.03.21	x521	95	0.270	2	0.002	2	0.911	2	0.246	2	0.002	2	0.353	2	0.000	2	1.239	2	0.437	2	0.000	2	0.036	2	0.001	2	0.938	2	0.034	2	0.001	2	0.014	2	0.000	2	0.681	2	0.010	2	0.000	2	2.095	2	0.014	2	0.981	2	2.054	2	0.014	2	0.109	2	0.006	2	1.031	2	0.112	2	0.006	2	0.195	2	0.007	2	1.042	2	0.203	2	0.007	2

15	05.03.21	x522	101	0.328	2	0.000	2	0.911	2	0.299	2	0.000	2	0.616	2	0.001	2	1.239	2	0.763	2	0.001	2	0.068	2	0.001	2	0.938	2	0.063	2	0.001	2	0.015	2	0.002	2	0.681	2	0.010	2	0.001	2	2.425	2	0.003	2	0.981	2	2.378	2	0.003	2	0.115	2	0.021	2	1.031	2	0.118	2	0.021	2	0.214	2	0.001	2	1.042	2	0.223	2	0.001	2

15	05.03.21	x523	103	0.344	2	0.001	2	0.911	2	0.313	2	0.001	2	0.581	2	0.001	2	1.239	2	0.719	2	0.001	2	0.080	2	0.001	2	0.938	2	0.075	2	0.001	2	0.012	2	0.000	2	0.681	2	0.008	2	0.000	2	6.030	2	0.008	2	0.981	2	5.913	2	0.008	2	0.148	2	0.005	2	1.031	2	0.152	2	0.005	2	0.608	2	0.005	2	1.042	2	0.633	2	0.005	2

15	05.03.21	x524	105	0.307	2	0.003	2	0.911	2	0.280	2	0.003	2	0.566	2	0.001	2	1.239	2	0.701	2	0.002	2	0.082	2	0.001	2	0.938	2	0.077	2	0.001	2	0.010	2	0.001	2	0.681	2	0.006	2	0.000	2	2.707	2	0.024	2	0.981	2	2.655	2	0.024	2	0.164	2	0.005	2	1.031	2	0.169	2	0.005	2	0.237	2	0.003	2	1.042	2	0.247	2	0.003	2

15	05.03.21	x525	107	0.450	2	0.001	2	0.911	2	0.409	2	0.001	2	0.473	2	0.010	2	1.239	2	0.586	2	0.012	2	0.110	2	0.001	2	0.938	2	0.103	2	0.001	2	0.010	2	0.001	2	0.681	2	0.006	2	0.000	2	10.282	2	0.065	2	0.981	2	10.083	2	0.064	2	0.276	2	0.057	2	1.031	2	0.284	2	0.059	2	1.104	2	0.008	2	1.042	2	1.150	2	0.008	2

15	05.03.21	x526	109	0.310	2	0.001	2	0.911	2	0.282	2	0.001	2	0.366	2	0.001	2	1.239	2	0.453	2	0.001	2	0.079	2	0.000	2	0.938	2	0.074	2	0.000	2	0.011	2	0.001	2	0.681	2	0.007	2	0.000	2	3.142	2	0.076	2	0.981	2	3.081	2	0.074	2	0.217	2	0.072	2	1.031	2	0.224	2	0.074	2	0.314	2	0.001	2	1.042	2	0.327	2	0.001	2

15	05.03.21	x527	111	0.518	2	0.001	2	0.911	2	0.472	2	0.001	2	0.370	2	0.002	2	1.239	2	0.458	2	0.003	2	0.101	2	0.002	2	0.938	2	0.094	2	0.002	2	0.009	2	0.001	2	0.681	2	0.006	2	0.000	2	3.765	2	0.006	2	0.981	2	3.692	2	0.006	2	0.190	2	0.009	2	1.031	2	0.195	2	0.009	2	0.300	2	0.006	2	1.042	2	0.312	2	0.007	2

15	05.03.21	x528 (a)	113	0.313	2	0.002	2	0.911	2	0.285	2	0.002	2	1.259	2	0.001	2	1.239	2	1.560	2	0.002	2	0.136	2	0.000	2	0.938	2	0.128	2	0.000	2	0.027	2	0.002	2	0.681	2	0.018	2	0.001	2	4.838	2	0.013	2	0.981	2	4.744	2	0.013	2	0.170	2	0.012	2	1.031	2	0.175	2	0.012	2	0.396	2	0.005	2	1.042	2	0.412	2	0.005	2

15	05.03.21	x528 (b)	115	2.848	2	0.004	2	0.911	2	2.594	2	0.004	2	0.460	2	0.006	2	1.239	2	0.570	2	0.007	2	0.059	2	0.004	2	0.938	2	0.055	2	0.003	2	0.033	2	0.002	2	0.681	2	0.022	2	0.001	2	5.389	2	0.020	2	0.981	2	5.285	2	0.019	2	0.148	2	0.013	2	1.031	2	0.152	2	0.014	2	0.385	2	0.006	2	1.042	2	0.401	2	0.006	2

15	05.03.21	x529 (a)	117	1.510	2	0.005	2	0.911	2	1.375	2	0.005	2	0.831	2	0.007	2	1.239	2	1.030	2	0.009	2	0.034	2	0.001	2	0.938	2	0.032	2	0.001	2	0.027	2	0.001	2	0.681	2	0.018	2	0.001	2	3.494	2	0.038	2	0.981	2	3.426	2	0.037	2	0.119	2	0.005	2	1.031	2	0.122	2	0.005	2	0.197	2	0.000	2	1.042	2	0.205	2	0.000	2

15	05.03.21	x529 (b)	119	0.295	2	0.002	2	0.911	2	0.268	2	0.002	2	1.332	2	0.000	2	1.239	2	1.651	2	0.000	2	0.194	2	0.001	2	0.938	2	0.182	2	0.001	2	0.030	2	0.001	2	0.681	2	0.020	2	0.001	2	5.094	2	0.025	2	0.981	2	4.995	2	0.024	2	0.222	2	0.016	2	1.031	2	0.229	2	0.016	2	0.677	2	0.002	2	1.042	2	0.705	2	0.002	2

15	05.03.21	x530 (a)	121	0.253	2	0.001	2	0.911	2	0.230	2	0.001	2	1.179	2	0.005	2	1.239	2	1.460	2	0.006	2	0.140	2	0.001	2	0.938	2	0.131	2	0.001	2	0.027	2	0.001	2	0.681	2	0.018	2	0.001	2	3.281	2	0.036	2	0.981	2	3.217	2	0.035	2	0.186	2	0.011	2	1.031	2	0.191	2	0.011	2	0.285	2	0.003	2	1.042	2	0.297	2	0.003	2

15	05.03.21	x530 (b)	123	1.562	2	0.002	2	0.911	2	1.423	2	0.002	2	0.903	2	0.003	2	1.239	2	1.119	2	0.004	2	0.205	2	0.001	2	0.938	2	0.192	2	0.001	2	0.022	2	0.000	2	0.681	2	0.015	2	0.000	2	9.178	2	0.062	2	0.981	2	9.000	2	0.061	2	0.320	2	0.013	2	1.031	2	0.329	2	0.014	2	0.852	2	0.004	2	1.042	2	0.888	2	0.004	2

15	05.03.21	x531 (a)	125	1.402	2	0.001	2	0.911	2	1.277	2	0.001	2	0.902	2	0.022	2	1.239	2	1.117	2	0.027	2	0.086	2	0.003	2	0.938	2	0.081	2	0.003	2	0.021	2	0.000	2	0.681	2	0.014	2	0.000	2	3.765	2	0.057	2	0.981	2	3.692	2	0.055	2	0.133	2	0.011	2	1.031	2	0.137	2	0.012	2	0.350	2	0.001	2	1.042	2	0.364	2	0.001	2

15	05.03.21	x531 (b)	127	0.309	2	0.005	2	0.911	2	0.281	2	0.005	2	1.714	2	0.001	2	1.239	2	2.123	2	0.001	2	0.209	2	0.001	2	0.938	2	0.196	2	0.001	2	0.041	2	0.001	2	0.681	2	0.028	2	0.000	2	5.014	2	0.014	2	0.981	2	4.917	2	0.014	2	0.220	2	0.001	2	1.031	2	0.226	2	0.001	2	0.387	2	0.001	2	1.042	2	0.403	2	0.001	2

15	05.03.21	x532	129	1.683	2	0.002	2	0.911	2	1.533	2	0.002	2	0.734	2	0.001	2	1.239	2	0.909	2	0.001	2	0.087	2	0.001	2	0.938	2	0.081	2	0.001	2	0.016	2	0.001	2	0.681	2	0.011	2	0.001	2	3.841	2	0.006	2	0.981	2	3.767	2	0.006	2	0.138	2	0.001	2	1.031	2	0.142	2	0.001	2	0.303	2	0.011	2	1.042	2	0.315	2	0.011	2

15	05.03.21	x533	131	1.341	2	0.003	2	0.911	2	1.222	2	0.003	2	0.507	2	0.007	2	1.239	2	0.628	2	0.009	2	0.062	2	0.002	2	0.938	2	0.058	2	0.002	2	0.014	2	0.001	2	0.681	2	0.009	2	0.000	2	2.975	2	0.016	2	0.981	2	2.917	2	0.015	2	0.166	2	0.057	2	1.031	2	0.171	2	0.059	2	0.230	2	0.002	2	1.042	2	0.239	2	0.002	2

15	05.03.21	x534	133	2.048	2	0.003	2	0.911	2	1.866	2	0.003	2	0.485	2	0.013	2	1.239	2	0.600	2	0.017	2	0.063	2	0.001	2	0.938	2	0.059	2	0.001	2	0.018	2	0.001	2	0.681	2	0.012	2	0.000	2	3.996	2	0.010	2	0.981	2	3.919	2	0.010	2	0.129	2	0.004	2	1.031	2	0.132	2	0.004	2	0.300	2	0.006	2	1.042	2	0.313	2	0.006	2

15	05.03.21	x535	135	2.800	2	0.001	2	0.911	2	2.551	2	0.001	2	0.381	2	0.007	2	1.239	2	0.472	2	0.009	2	0.046	2	0.001	2	0.938	2	0.043	2	0.001	2	0.013	2	0.000	2	0.681	2	0.009	2	0.000	2	4.755	2	0.025	2	0.981	2	4.662	2	0.024	2	0.129	2	0.009	2	1.031	2	0.132	2	0.009	2	0.401	2	0.001	2	1.042	2	0.417	2	0.001	2

15	05.03.21	x536	137	2.352	2	0.000	2	0.911	2	2.143	2	0.000	2	0.429	2	0.001	2	1.239	2	0.531	2	0.001	2	0.080	2	0.001	2	0.938	2	0.075	2	0.001	2	0.015	2	0.000	2	0.681	2	0.010	2	0.000	2	4.732	2	0.025	2	0.981	2	4.640	2	0.024	2	0.193	2	0.047	2	1.031	2	0.198	2	0.049	2	0.478	2	0.003	2	1.042	2	0.498	2	0.003	2

15	05.03.21	x537	139	0.798	2	0.005	2	0.911	2	0.727	2	0.005	2	0.567	2	0.007	2	1.239	2	0.703	2	0.009	2	0.089	2	0.001	2	0.938	2	0.083	2	0.001	2	0.019	2	0.001	2	0.681	2	0.013	2	0.000	2	3.651	2	0.004	2	0.981	2	3.580	2	0.003	2	0.152	2	0.012	2	1.031	2	0.156	2	0.012	2	0.580	2	0.000	2	1.042	2	0.604	2	0.000	2

15	05.03.21	x538	141	0.489	2	0.001	2	0.911	2	0.445	2	0.001	2	0.541	2	0.004	2	1.239	2	0.670	2	0.004	2	0.108	2	0.001	2	0.938	2	0.101	2	0.001	2	0.020	2	0.001	2	0.681	2	0.014	2	0.001	2	3.735	2	0.006	2	0.981	2	3.663	2	0.006	2	0.196	2	0.008	2	1.031	2	0.202	2	0.008	2	0.442	2	0.004	2	1.042	2	0.460	2	0.004	2

15	05.03.21	x539	143	3.094	2	0.001	2	0.911	2	2.819	2	0.001	2	0.359	2	0.006	2	1.239	2	0.444	2	0.008	2	0.012	2	0.006	2	0.938	2	0.011	2	0.005	2	0.026	2	0.001	2	0.681	2	0.017	2	0.000	2	7.625	2	0.095	2	0.981	2	7.477	2	0.094	2	0.128	2	0.004	2	1.031	2	0.132	2	0.004	2	0.949	2	0.001	2	1.042	2	0.989	2	0.001	2

15	05.03.21	x540	145	2.238	2		5	0.911	2	2.039	2		5	0.535	2		5	1.239	2	0.663	2		5	0.147	2		5	0.938	2	0.138	2		5	0.060	2		5	0.681	2	0.041	2		5	8.609	2		5	0.981	2	8.442	2		5	0.278	2		5	1.031	2	0.287	2		5	0.852	2		5	1.042	2	0.888	2		5

15	05.03.21	x541	147	1.085	2	0.003	2	0.911	2	0.988	2	0.003	2	0.409	2	0.001	2	1.239	2	0.506	2	0.001	2	0.111	2	0.001	2	0.938	2	0.104	2	0.001	2	0.021	2	0.001	2	0.681	2	0.014	2	0.000	2	4.974	2	0.052	2	0.981	2	4.877	2	0.051	2	0.216	2	0.004	2	1.031	2	0.223	2	0.004	2	0.863	2	0.005	2	1.042	2	0.899	2	0.005	2

15	05.03.21	x542	149	0.877	2	0.003	2	0.911	2	0.799	2	0.003	2	0.582	2	0.012	2	1.239	2	0.721	2	0.015	2	0.101	2	0.004	2	0.938	2	0.094	2	0.003	2	0.023	2	0.000	2	0.681	2	0.016	2	0.000	2	7.115	2	0.019	2	0.981	2	6.977	2	0.019	2	0.234	2	0.002	2	1.031	2	0.241	2	0.002	2	1.168	2	0.011	2	1.042	2	1.217	2	0.011	2

																																																																									

16	08.03.21	x543	46	0.395	2	0.003	2	0.916	2	0.362	2	0.003	2	0.207	2	0.002	2	1.226	2	0.253	2	0.003	2	0.074	2	0.001	2	0.954	2	0.071	2	0.001	2	0.027	2	0.009	2	0.471	2	0.012	2	0.004	2	3.109	2	0.004	2	0.996	2	3.096	2	0.004	2	0.173	2	0.010	2	0.979	2	0.169	2	0.010	2	0.703	2	0.006	2	0.976	2	0.686	2	0.006	2

16	08.03.21	x544	48	4.217	2	0.018	2	0.916	2	3.864	2	0.016	2	0.213	2	0.003	2	1.226	2	0.261	2	0.003	2	0.015	2	0.002	2	0.954	2	0.014	2	0.002	2	0.012	2	0.005	2	0.471	2	0.005	2	0.002	2	5.547	2	0.057	2	0.996	2	5.525	2	0.056	2	0.080	2	0.001	2	0.979	2	0.078	2	0.001	2	0.389	2	0.002	2	0.976	2	0.379	2	0.002	2

16	08.03.21	x545	50	3.002	2	0.002	2	0.916	2	2.751	2	0.002	2	0.806	2	0.008	2	1.226	2	0.988	2	0.010	2	0.025	2	0.001	2	0.954	2	0.023	2	0.001	2	0.014	2	0.002	2	0.471	2	0.006	2	0.001	2	4.011	2	0.031	2	0.996	2	3.995	2	0.031	2	0.122	2	0.032	2	0.979	2	0.119	2	0.031	2	0.222	2	0.001	2	0.976	2	0.217	2	0.001	2

16	08.03.21	x546	52	4.060	2	0.001	2	0.916	2	3.720	2	0.001	2	0.846	2	0.006	2	1.226	2	1.037	2	0.007	2	0.055	2	0.001	2	0.954	2	0.052	2	0.001	2	0.005	2	0.001	2	0.471	2	0.002	2	0.000	2	5.952	2	0.021	2	0.996	2	5.929	2	0.021	2	0.184	2	0.001	2	0.979	2	0.180	2	0.001	2	0.516	2	0.009	2	0.976	2	0.503	2	0.009	2

16	08.03.21	x547	54	2.440	2	0.005	2	0.916	2	2.236	2	0.005	2	0.534	2	0.006	2	1.226	2	0.654	2	0.007	2	0.052	2	0.002	2	0.954	2	0.049	2	0.002	2	0.002	2	0.000	2	0.471	2	0.001	2	0.000	2	3.300	2	0.043	2	0.996	2	3.287	2	0.043	2	0.135	2	0.001	2	0.979	2	0.132	2	0.001	2	0.312	2	0.002	2	0.976	2	0.304	2	0.002	2

16	08.03.21	x548	56	2.423	2	0.001	2	0.916	2	2.221	2	0.001	2	0.491	2	0.002	2	1.226	2	0.601	2	0.003	2	0.055	2	0.001	2	0.954	2	0.052	2	0.001	2	0.011	2	0.001	2	0.471	2	0.005	2	0.001	2	3.459	2	0.016	2	0.996	2	3.445	2	0.016	2	0.132	2	0.014	2	0.979	2	0.129	2	0.014	2	0.316	2	0.003	2	0.976	2	0.309	2	0.003	2

16	08.03.21	x549	58	1.601	2	0.001	2	0.916	2	1.467	2	0.001	2	0.488	2	0.006	2	1.226	2	0.598	2	0.007	2	0.063	2	0.001	2	0.954	2	0.060	2	0.001	2	0.012	2	0.001	2	0.471	2	0.005	2	0.000	2	2.276	2	0.013	2	0.996	2	2.267	2	0.013	2	0.141	2	0.006	2	0.979	2	0.138	2	0.006	2	0.312	2	0.007	2	0.976	2	0.305	2	0.007	2

16	08.03.21	x550	60	1.437	2	0.004	2	0.916	2	1.316	2	0.003	2	0.631	2	0.003	2	1.226	2	0.773	2	0.003	2	0.074	2	0.000	2	0.954	2	0.071	2	0.000	2	0.005	2	0.002	2	0.471	2	0.002	2	0.001	2	2.204	2	0.033	2	0.996	2	2.195	2	0.032	2	0.153	2	0.001	2	0.979	2	0.150	2	0.001	2	0.300	2	0.004	2	0.976	2	0.293	2	0.004	2

16	08.03.21	x551	62	1.100	2	0.001	2	0.916	2	1.008	2	0.001	2	0.588	2	0.002	2	1.226	2	0.720	2	0.003	2	0.076	2	0.001	2	0.954	2	0.072	2	0.001	2	0.007	2	0.001	2	0.471	2	0.003	2	0.001	2	1.648	2	0.047	2	0.996	2	1.641	2	0.047	2	0.155	2	0.001	2	0.979	2	0.151	2	0.001	2	0.256	2	0.000	2	0.976	2	0.250	2	0.000	2

16	08.03.21	x552	64	0.836	2	0.006	2	0.916	2	0.766	2	0.005	2	0.432	2	0.006	2	1.226	2	0.529	2	0.008	2	0.076	2	0.001	2	0.954	2	0.072	2	0.001	2	0.027	2	0.000	2	0.471	2	0.013	2	0.000	2	2.253	2	0.023	2	0.996	2	2.244	2	0.023	2	0.139	2	0.017	2	0.979	2	0.136	2	0.017	2	0.290	2	0.004	2	0.976	2	0.283	2	0.003	2

16	08.03.21	x553	66	2.564	2	0.010	2	0.916	2	2.350	2	0.009	2	0.452	2	0.006	2	1.226	2	0.554	2	0.007	2	0.022	2	0.001	2	0.954	2	0.021	2	0.001	2	0.023	2	0.001	2	0.471	2	0.011	2	0.000	2	2.387	2	0.011	2	0.996	2	2.377	2	0.011	2	0.082	2	0.005	2	0.979	2	0.080	2	0.005	2	0.362	2	0.003	2	0.976	2	0.353	2	0.003	2

16	08.03.21	x554	68	1.629	2	0.011	2	0.916	2	1.492	2	0.010	2	1.078	2	0.001	2	1.226	2	1.321	2	0.001	2	0.106	2	0.001	2	0.954	2	0.101	2	0.001	2	0.009	2	0.001	2	0.471	2	0.004	2	0.000	2	1.741	2	0.011	2	0.996	2	1.734	2	0.011	2	0.148	2	0.005	2	0.979	2	0.144	2	0.005	2	0.258	2	0.003	2	0.976	2	0.252	2	0.003	2

16	08.03.21	x555	70	1.754	2	0.001	2	0.916	2	1.607	2	0.001	2	0.923	2	0.003	2	1.226	2	1.131	2	0.003	2	0.067	2	0.001	2	0.954	2	0.063	2	0.001	2	0.010	2	0.002	2	0.471	2	0.004	2	0.001	2	1.799	2	0.013	2	0.996	2	1.791	2	0.013	2	0.117	2	0.001	2	0.979	2	0.114	2	0.001	2	0.270	2	0.010	2	0.976	2	0.264	2	0.010	2

16	08.03.21	x556	72	1.796	2	0.004	2	0.916	2	1.645	2	0.003	2	0.573	2	0.004	2	1.226	2	0.702	2	0.004	2	0.051	2	0.000	2	0.954	2	0.049	2	0.000	2	0.007	2	0.001	2	0.471	2	0.003	2	0.000	2	1.790	2	0.007	2	0.996	2	1.783	2	0.007	2	0.105	2	0.004	2	0.979	2	0.102	2	0.003	2	0.311	2	0.001	2	0.976	2	0.304	2	0.001	2

