Run No.	Date	Sample ID	PO4_mean	PO4_mean_QF	PO4_sd	PO4_sd_QF	PO4_cd_CF	PO4_cd_CF_QF	PO4_mean_c	PO4_mean_c_QF	PO4_sd_c	PO4_sd_c_QF	NO2_mean	NO2_mean_QF	NO2_stdev	NO2_stdev_QF	NO2_cd_CF	NO2_cd_CF_QF	NO2_mean_c	NO2_mean_c_QF	NO2_sd_c	NO2_sd_c_QF	N3N2_mean	N3N2_mean_QF	N3N2_sd	N3N2_sd_QF	NO3+NO2_cd_CF	NO3+NO2_cd_CF_QF	N3N2_mean_c	N3N2_mean_c_QF	N3N2_sd_c	N3N2_sd_c_QF	Si_mean	Si_mean_QF	Si_stdev	Si_stdev_QF	Si(OH)4_cd_CF	Si(OH)4_cd_CF_QF	Si_mean_c	Si_mean_c_QF	Si_sd_c	Si_sd_c_QF	NH4_mean	NH4_mean_QF	NH4_stdev	NH4_stdev_QF	NH4_cd_CF	NH4_cd_CF_QF	NH4_mean_c	NH4_mean_c_QF	NH4_sd_c	NH4_sd_c_QF 
21	07.01.20	HAVOC_Nuts14	0.019	2	0.001	2	0.984	2	0.018	2	0.001	2	0.014	2	0.000	2	0.581	2	0.008	2	0.000	2	1.026	2	0.002	2	0.981	2	1.006	2	0.002	2	0.355	2	0.001	2	1.218	2	0.432	2	0.002	2	0.433	2	0.002	2	0.850	2	0.368	2	0.002	2
21	07.01.20	HAVOC_Nuts15	0.016	2	0.001	2	0.984	2	0.015	2	0.001	2	0.018	2	0.000	2	0.581	2	0.010	2	0.000	2	1.306	2	0.000	2	0.981	2	1.281	2	0.000	2	0.369	2	0.001	2	1.218	2	0.449	2	0.001	2	0.470	2	0.002	2	0.850	2	0.399	2	0.002	2
21	07.01.20	HAVOC_Nuts16	0.018	2	0.000	2	0.984	2	0.018	2	0.000	2	0.022	2	0.003	2	0.581	2	0.013	2	0.002	2	0.859	2	0.004	2	0.981	2	0.842	2	0.003	2	0.483	2	0.001	2	1.218	2	0.588	2	0.002	2	0.463	2	0.001	2	0.850	2	0.394	2	0.001	2
21	07.01.20	HAVOC_Nuts17	0.014	2	0.001	2	0.984	2	0.014	2	0.001	2	0.024	2	0.001	2	0.581	2	0.014	2	0.001	2	0.799	2	0.006	2	0.981	2	0.784	2	0.006	2	0.592	2	0.003	2	1.218	2	0.721	2	0.003	2	0.404	2	0.005	2	0.850	2	0.343	2	0.004	2
21	07.01.20	HAVOC_Nuts18	0.021	2	0.002	2	0.984	2	0.020	2	0.002	2	0.026	2	0.001	2	0.581	2	0.015	2	0.000	2	1.074	2	0.001	2	0.981	2	1.053	2	0.001	2	0.715	2	0.001	2	1.218	2	0.871	2	0.002	2	0.385	2	0.006	2	0.850	2	0.327	2	0.005	2
21	07.01.20	PS122-2_200107_A5	0.025	2	0.001	2	0.984	2	0.025	2	0.001	2	0.064	2	0.001	2	0.581	2	0.037	2	0.000	2	3.194	2	0.005	2	0.981	2	3.133	2	0.005	2	1.647	2	0.004	2	1.218	2	2.006	2	0.005	2	0.530	2	0.005	2	0.850	2	0.451	2	0.004	2
21	07.01.20	PS122-2_200107_A6	0.029	2	0.001	2	0.984	2	0.029	2	0.001	2	0.042	2	0.003	2	0.581	2	0.024	2	0.002	2	2.973	2	0.007	2	0.981	2	2.916	2	0.007	2	1.193	2	0.001	2	1.218	2	1.453	2	0.002	2	0.391	2	0.001	2	0.850	2	0.332	2	0.001	2
21	07.01.20	PS122-2_200107_A7	0.029	2	0.001	2	0.984	2	0.029	2	0.001	2	0.050	2	0.001	2	0.581	2	0.029	2	0.001	2	4.580	2	0.006	2	0.981	2	4.492	2	0.006	2	1.333	2	0.002	2	1.218	2	1.623	2	0.003	2	0.827	2	0.001	2	0.850	2	0.703	2	0.001	2
21	07.01.20	Ex11_03012020_A	0.802	2	0.001	2	0.984	2	0.789	2	0.001	2	0.019	2	0.001	2	0.581	2	0.011	2	0.000	2	11.927	2	0.055	2	0.981	2	11.698	2	0.054	2	4.365	2	0.002	2	1.218	2	5.317	2	0.003	2	0.257	2	0.003	2	0.850	2	0.218	2	0.002	2
21	07.01.20	Ex11_03012020_B	0.804	2	0.000	2	0.984	2	0.791	2	0.000	2	0.014	2	0.001	2	0.581	2	0.008	2	0.000	2	11.988	2	0.017	2	0.981	2	11.758	2	0.017	2	4.359	2	0.003	2	1.218	2	5.309	2	0.003	2	0.122	2	0.000	2	0.850	2	0.104	2	0.000	2
																																																				
22	09.01.20	PS122_20200109_N23	0.394	2	0.001	2	0.970	2	0.382	2	0.001	2	0.125	2	0.001	2	0.514	2	0.064	2	0.001	2	0.962	2	0.004	2	1.035	2	0.996	2	0.004	2	3.991	2	0.022	2	1.207	2	4.818	2	0.027	2	0.155	2	0.013	2	0.970	2	0.150	2	0.012	2
22	09.01.20	PS122_20200109_N21	0.389	2	0.001	2	0.970	2	0.377	2	0.001	2	0.123	2	0.000	2	0.514	2	0.063	2	0.000	2	0.933	2	0.001	2	1.035	2	0.965	2	0.001	2	3.872	2	0.008	2	1.207	2	4.673	2	0.009	2	0.165	2	0.001	2	0.970	2	0.160	2	0.001	2
22	09.01.20	PS122_20200109_N19	0.377	2	0.001	2	0.970	2	0.366	2	0.001	2	0.122	2	0.001	2	0.514	2	0.062	2	0.000	2	0.886	2	0.001	2	1.035	2	0.917	2	0.001	2	3.730	2	0.004	2	1.207	2	4.502	2	0.004	2	0.218	2	0.000	2	0.970	2	0.211	2	0.000	2
22	09.01.20	PS122_20200109_N17	0.433	2	0.002	2	0.970	2	0.420	2	0.002	2	0.004	2	0.001	2	0.514	2	0.002	2	0.000	2	3.549	2	0.007	2	1.035	2	3.674	2	0.007	2	3.743	2	0.007	2	1.207	2	4.518	2	0.009	2	0.120	2	0.002	2	0.970	2	0.117	2	0.001	2
22	09.01.20	PS122_20200109_N16	0.491	2	0.001	2	0.970	2	0.476	2	0.001	2	0.005	2	0.002	2	0.514	2	0.002	2	0.001	2	5.349	2	0.005	2	1.035	2	5.537	2	0.005	2	2.881	2	0.001	2	1.207	2	3.478	2	0.002	2	0.105	2	0.003	2	0.970	2	0.102	2	0.003	2
22	09.01.20	PS122_20200109_N14	0.578	2	0.002	2	0.970	2	0.560	2	0.002	2	0.003	2	0.001	2	0.514	2	0.002	2	0.001	2	7.230	2	0.006	2	1.035	2	7.485	2	0.007	2	2.849	2	0.003	2	1.207	2	3.439	2	0.003	2	0.037	2	0.005	2	0.970	2	0.035	2	0.005	2
22	09.01.20	PS122_20200109_N13	0.718	2	0.001	2	0.970	2	0.696	2	0.001	2	0.002	2	0.001	2	0.514	2	0.001	2	0.000	2	9.992	2	0.011	2	1.035	2	10.344	2	0.011	2	3.832	2	0.007	2	1.207	2	4.626	2	0.009	2	0.037	2	0.006	2	0.970	2	0.035	2	0.006	2
22	09.01.20	PS122_20200109_N11	0.797	2	0.001	2	0.970	2	0.772	2	0.001	2	-0.001	2	0.001	2	0.514	2	-0.001	2	0.001	2	11.602	2	0.003	2	1.035	2	12.012	2	0.003	2	4.308	2	0.009	2	1.207	2	5.200	2	0.011	2	0.028	2	0.005	2	0.970	2	0.027	2	0.005	2
22	09.01.20	PS122_20200109_N10	0.803	2	0.000	2	0.970	2	0.779	2	0.000	2	-0.001	2	0.001	2	0.514	2	-0.001	2	0.001	2	11.740	2	0.000	2	1.035	2	12.155	2	0.000	2	4.411	2	0.015	2	1.207	2	5.324	2	0.018	2	0.048	2	0.008	2	0.970	2	0.047	2	0.008	2
22	09.01.20	PS122_20200109_N9	0.816	2	0.001	2	0.970	2	0.791	2	0.001	2	-0.001	2	0.001	2	0.514	2	-0.001	2	0.001	2	11.806	2	0.014	2	1.035	2	12.223	2	0.015	2	4.784	2	0.008	2	1.207	2	5.774	2	0.009	2	0.050	2	0.002	2	0.970	2	0.048	2	0.002	2
22	09.01.20	PS122_20200109_N7	0.857	2	0.001	2	0.970	2	0.831	2	0.001	2	-0.001	2	0.000	2	0.514	2	-0.001	2	0.000	2	12.226	2	0.015	2	1.035	2	12.657	2	0.015	2	5.723	2	0.006	2	1.207	2	6.908	2	0.008	2	0.049	2	0.001	2	0.970	2	0.047	2	0.001	2
22	09.01.20	PS122_20200109_N6	0.982	2	0.002	2	0.970	2	0.952	2	0.001	2	-0.001	2	0.001	2	0.514	2	-0.001	2	0.001	2	14.353	2	0.015	2	1.035	2	14.860	2	0.015	2	9.058	2	0.015	2	1.207	2	10.934	2	0.018	2	0.037	2	0.001	2	0.970	2	0.036	2	0.001	2
22	09.01.20	PS122_20200109_N5	0.993	2	0.001	2	0.970	2	0.962	2	0.001	2	-0.002	2	0.001	2	0.514	2	-0.002	2	0.001	2	14.512	2	0.009	2	1.035	2	15.024	2	0.010	2	9.374	2	0.000	2	1.207	2	11.315	2	0.000	2	0.041	2	0.001	2	0.970	2	0.039	2	0.001	2
22	09.01.20	PS122_20200109_N4	0.994	2	0.001	2	0.970	2	0.964	2	0.001	2	-0.002	2	0.000	2	0.514	2	-0.002	2	0.000	2	14.530	2	0.004	2	1.035	2	15.044	2	0.004	2	9.570	2	0.009	2	1.207	2	11.552	2	0.010	2	0.032	2	0.004	2	0.970	2	0.031	2	0.003	2
22	09.01.20	PS122_20200109_N3	0.994	2	0.001	2	0.970	2	0.964	2	0.001	2	0.001	2	0.004	2	0.514	2	0.000	2	0.003	2	14.513	2	0.001	2	1.035	2	15.025	2	0.001	2	9.729	2	0.006	2	1.207	2	11.743	2	0.008	2	0.058	2	0.003	2	0.970	2	0.056	2	0.003	2
22	09.01.20	PS122_20200109_N2	0.995	2	0.001	2	0.970	2	0.965	2	0.001	2	-0.002	2	0.001	2	0.514	2	-0.002	2	0.001	2	14.399	2	0.000	2	1.035	2	14.908	2	0.000	2	9.767	2	0.009	2	1.207	2	11.789	2	0.011	2	0.066	2	0.001	2	0.970	2	0.064	2	0.001	2
22	09.01.20	PS122_20200109_N1	0.995	2	0.001	2	0.970	2	0.964	2	0.001	2	0.002	2	0.004	2	0.514	2	0.001	2	0.003	2	14.422	2	0.002	2	1.035	2	14.931	2	0.002	2	9.756	2	0.028	2	1.207	2	11.776	2	0.033	2	0.047	2	0.003	2	0.970	2	0.046	2	0.003	2
22	09.01.20	FrstFlow-A-200106	1.279	2	0.004	2	0.970	2	1.240	2	0.003	2	0.605	2	0.005	2	0.514	2	0.311	2	0.003	2	5.558	2	0.069	2	1.035	2	5.755	2	0.071	2	11.414	2	0.034	2	1.207	2	13.778	2	0.041	2	1.591	2	0.019	2	0.970	2	1.544	2	0.018	2
22	09.01.20	FrstFlow-B-200106	1.271	2	0.001	2	0.970	2	1.232	2	0.001	2	0.583	2	0.002	2	0.514	2	0.300	2	0.001	2	5.571	2	0.016	2	1.035	2	5.768	2	0.017	2	11.379	2	0.021	2	1.207	2	13.736	2	0.026	2	1.466	2	0.001	2	0.970	2	1.422	2	0.001	2
22	09.01.20	FrstFlow-200108	1.011	2	0.004	2	0.970	2	0.980	2	0.004	2	0.902	2	0.002	2	0.514	2	0.464	2	0.001	2	5.306	2	0.003	2	1.035	2	5.493	2	0.003	2	11.091	2	0.019	2	1.207	2	13.388	2	0.022	2	1.325	2	0.001	2	0.970	2	1.286	2	0.001	2
22	09.01.20	ASW	0.003	2	0.003	2	0.970	2	0.003	2	0.002	2	0.014	2	0.001	2	0.514	2	0.007	2	0.000	2	1.404	2	0.072	2	1.035	2	1.454	2	0.075	2	0.408	2	0.013	2	1.207	2	0.493	2	0.015	2	0.055	2	0.012	2	0.970	2	0.053	2	0.011	2
22	09.01.20	FrstFl-A-50%200106	0.651	2	0.005	2	0.970	2	0.632	2	0.005	2	0.304	2	0.001	2	0.514	2	0.157	2	0.000	2	2.858	2	0.017	2	1.035	2	2.959	2	0.018	2	6.558	2	0.021	2	1.207	2	7.916	2	0.026	2	0.859	2	0.009	2	0.970	2	0.833	2	0.009	2
22	09.01.20	FrstFl-B-50%200106	0.648	2	0.002	2	0.970	2	0.628	2	0.002	2	0.298	2	0.001	2	0.514	2	0.153	2	0.000	2	2.804	2	0.009	2	1.035	2	2.903	2	0.009	2	6.542	2	0.015	2	1.207	2	7.897	2	0.018	2	0.784	2	0.001	2	0.970	2	0.760	2	0.001	2
																																																				
23	14.01.20	OC_20200111_N12	0.393	2	0.001	2	0.998	2	0.392	2	0.001	2	0.165	2	0.001	2	0.432	2	0.071	2	0.000	2	0.946	2	0.009	2	1.026	2	0.971	2	0.009	2	4.012	2	0.016	2	1.207	2	4.843	2	0.020	2	2.795	10	0.075	2	0.990	2	2.766	10	0.074	2
23	14.01.20	OC_20200111_N10	0.445	2	0.002	2	0.998	2	0.444	2	0.002	2	0.021	2	0.000	2	0.432	2	0.009	2	0.000	2	4.037	2	0.006	2	1.026	2	4.140	2	0.007	2	3.656	2	0.001	2	1.207	2	4.414	2	0.002	2	1.301	2	0.018	2	0.990	2	1.287	2	0.018	2
23	14.01.20	OC_20200111_N9	0.526	2	0.003	2	0.998	2	0.525	2	0.003	2	0.016	2	0.000	2	0.432	2	0.007	2	0.000	2	5.913	2	0.008	2	1.026	2	6.064	2	0.008	2	3.191	2	0.000	2	1.207	2	3.852	2	0.000	2	1.784	2	0.008	2	0.990	2	1.765	2	0.008	2
23	14.01.20	OC_20200111_N8	0.566	2	0.001	2	0.998	2	0.564	2	0.001	2	0.014	2	0.001	2	0.432	2	0.006	2	0.000	2	7.128	2	0.013	2	1.026	2	7.311	2	0.014	2	2.749	2	0.005	2	1.207	2	3.319	2	0.006	2	2.261	10	0.004	2	0.990	2	2.238	10	0.003	2
23	14.01.20	OC_20200111_N7	0.709	2	0.002	2	0.998	2	0.707	2	0.002	2	0.012	2	0.001	2	0.432	2	0.005	2	0.000	2	9.844	2	0.004	2	1.026	2	10.096	2	0.004	2	3.787	2	0.001	2	1.207	2	4.572	2	0.002	2	1.239	2	0.005	2	0.990	2	1.226	2	0.005	2
23	14.01.20	OC_20200111_N6	0.777	2	0.003	2	0.998	2	0.775	2	0.003	2	0.011	2	0.001	2	0.432	2	0.005	2	0.000	2	11.328	2	0.003	2	1.026	2	11.619	2	0.003	2	4.156	2	0.003	2	1.207	2	5.017	2	0.003	2	2.039	2	0.008	2	0.990	2	2.017	2	0.008	2
23	14.01.20	OC_20200111_N5	0.800	2	0.001	2	0.998	2	0.798	2	0.001	2	0.007	2	0.000	2	0.432	2	0.003	2	0.000	2	11.834	2	0.039	2	1.026	2	12.137	2	0.040	2	4.320	2	0.007	2	1.207	2	5.215	2	0.009	2	1.267	2	0.001	2	0.990	2	1.253	2	0.001	2
23	14.01.20	OC_20200111_N4	0.803	2	0.001	2	0.998	2	0.801	2	0.001	2	0.009	2	0.000	2	0.432	2	0.004	2	0.000	2	11.797	2	0.061	2	1.026	2	12.100	2	0.062	2	4.409	2	0.008	2	1.207	2	5.323	2	0.010	2	1.334	2	0.003	2	0.990	2	1.320	2	0.003	2
23	14.01.20	OC_20200111_N3	0.812	2	0.002	2	0.998	2	0.810	2	0.002	2	0.008	2	0.000	2	0.432	2	0.003	2	0.000	2	12.028	2	0.002	2	1.026	2	12.336	2	0.002	2	4.540	2	0.010	2	1.207	2	5.481	2	0.012	2	1.660	2	0.003	2	0.990	2	1.643	2	0.003	2
23	14.01.20	OC_20200111_N2	0.816	2	0.001	2	0.998	2	0.814	2	0.001	2	0.007	2	0.001	2	0.432	2	0.003	2	0.001	2	12.130	2	0.000	2	1.026	2	12.441	2	0.000	2	4.659	2	0.000	2	1.207	2	5.624	2	0.000	2	0.879	2	0.020	2	0.990	2	0.870	2	0.020	2
23	14.01.20	OC_20200111_N1	0.815	2	0.003	2	0.998	2	0.813	2	0.003	2	0.008	2	0.001	2	0.432	2	0.003	2	0.000	2	12.136	2	0.012	2	1.026	2	12.448	2	0.012	2	4.594	2	0.004	2	1.207	2	5.546	2	0.005	2	1.152	2	0.014	2	0.990	2	1.140	2	0.014	2
23	14.01.20	OC_20200113_N12	0.377	2	0.001	2	0.998	2	0.377	2	0.001	2	0.130	2	0.001	2	0.432	2	0.056	2	0.000	2	0.914	2	0.004	2	1.026	2	0.937	2	0.004	2	4.018	2	0.013	2	1.207	2	4.851	2	0.016	2	0.428	2	0.004	2	0.990	2	0.424	2	0.004	2
23	14.01.20	OC_20200113_N11	0.376	2	0.000	2	0.998	2	0.375	2	0.000	2	0.128	2	0.001	2	0.432	2	0.055	2	0.000	2	0.911	2	0.001	2	1.026	2	0.934	2	0.001	2	3.995	2	0.004	2	1.207	2	4.823	2	0.005	2	0.392	2	0.001	2	0.990	2	0.388	2	0.001	2
23	14.01.20	OC_20200113_N10	0.378	2	0.001	2	0.998	2	0.377	2	0.001	2	0.127	2	0.001	2	0.432	2	0.055	2	0.000	2	0.906	2	0.002	2	1.026	2	0.929	2	0.002	2	3.990	2	0.001	2	1.207	2	4.816	2	0.001	2	0.322	2	0.002	2	0.990	2	0.318	2	0.002	2
23	14.01.20	OC_20200113_N9	0.378	2	0.001	2	0.998	2	0.377	2	0.001	2	0.124	2	0.001	2	0.432	2	0.054	2	0.001	2	0.998	2	0.001	2	1.026	2	1.023	2	0.001	2	4.009	2	0.002	2	1.207	2	4.839	2	0.003	2	0.942	2	0.006	2	0.990	2	0.932	2	0.006	2
23	14.01.20	OC_20200113_N8	0.466	2	0.000	2	0.998	2	0.465	2	0.000	2	0.015	2	0.001	2	0.432	2	0.006	2	0.000	2	4.520	2	0.012	2	1.026	2	4.636	2	0.012	2	3.618	2	0.006	2	1.207	2	4.367	2	0.008	2	0.095	2	0.002	2	0.990	2	0.094	2	0.002	2
23	14.01.20	OC_20200113_N7	0.548	2	0.001	2	0.998	2	0.546	2	0.001	2	0.012	2	0.000	2	0.432	2	0.005	2	0.000	2	6.478	2	0.006	2	1.026	2	6.644	2	0.007	2	3.170	2	0.004	2	1.207	2	3.826	2	0.004	2	0.066	2	0.006	2	0.990	2	0.065	2	0.006	2
23	14.01.20	OC_20200113_N6	0.578	2	0.001	2	0.998	2	0.577	2	0.001	2	0.012	2	0.001	2	0.432	2	0.005	2	0.000	2	7.437	2	0.008	2	1.026	2	7.627	2	0.008	2	2.750	2	0.004	2	1.207	2	3.320	2	0.005	2	0.113	2	0.004	2	0.990	2	0.111	2	0.003	2
23	14.01.20	OC_20200113_N5	0.731	2	0.001	2	0.998	2	0.729	2	0.001	2	0.010	2	0.001	2	0.432	2	0.004	2	0.000	2	10.341	2	0.001	2	1.026	2	10.607	2	0.001	2	3.914	2	0.003	2	1.207	2	4.725	2	0.003	2	0.191	2	0.003	2	0.990	2	0.189	2	0.003	2
23	14.01.20	OC_20200113_N4	0.801	2	0.004	2	0.998	2	0.799	2	0.004	2	0.008	2	0.001	2	0.432	2	0.003	2	0.000	2	11.842	2	0.006	2	1.026	2	12.145	2	0.007	2	4.356	2	0.003	2	1.207	2	5.259	2	0.003	2	0.140	2	0.001	2	0.990	2	0.138	2	0.001	2
23	14.01.20	OC_20200113_N3	0.806	2	0.002	2	0.998	2	0.804	2	0.002	2	0.007	2	0.001	2	0.432	2	0.003	2	0.000	2	11.976	2	0.007	2	1.026	2	12.283	2	0.007	2	4.458	2	0.020	2	1.207	2	5.382	2	0.024	2	0.345	2	0.001	2	0.990	2	0.341	2	0.001	2
23	14.01.20	OC_20200113_N2	0.815	2	0.001	2	0.998	2	0.813	2	0.001	2	0.008	2	0.000	2	0.432	2	0.003	2	0.000	2	12.115	2	0.006	2	1.026	2	12.425	2	0.007	2	4.625	2	0.004	2	1.207	2	5.583	2	0.004	2	0.222	2	0.000	2	0.990	2	0.220	2	0.000	2
23	14.01.20	OC_20200113_N1	0.808	2	0.001	2	0.998	2	0.806	2	0.001	2	0.008	2	0.001	2	0.432	2	0.003	2	0.000	2	11.984	2	0.011	2	1.026	2	12.291	2	0.011	2	4.524	2	0.007	2	1.207	2	5.462	2	0.008	2	0.098	2	0.002	2	0.990	2	0.097	2	0.002	2
23	14.01.20	Ex13_10012020_A	0.363	2	0.001	2	0.998	2	0.363	2	0.001	2	0.119	2	0.001	2	0.432	2	0.052	2	0.000	2	0.932	2	0.006	2	1.026	2	0.956	2	0.006	2	3.686	2	0.012	2	1.207	2	4.450	2	0.014	2	0.301	2	0.015	2	0.990	2	0.298	2	0.015	2
23	14.01.20	Ex13_10012020_B	0.361	2	0.001	2	0.998	2	0.361	2	0.001	2	0.119	2	0.000	2	0.432	2	0.051	2	0.000	2	0.970	2	0.003	2	1.026	2	0.995	2	0.003	2	3.675	2	0.004	2	1.207	2	4.437	2	0.005	2	0.262	2	0.014	2	0.990	2	0.259	2	0.014	2
23	14.01.20	Ex13_10012020_C	0.360	2	0.002	2	0.998	2	0.360	2	0.002	2	0.118	2	0.001	2	0.432	2	0.051	2	0.000	2	0.994	2	0.009	2	1.026	2	1.020	2	0.009	2	3.669	2	0.001	2	1.207	2	4.430	2	0.001	2	0.238	2	0.011	2	0.990	2	0.236	2	0.011	2
23	14.01.20	RdgeWat_Hav_200110A	39.456	10	0.026	2	0.998	2	39.370	10	0.026	2	0.088	2	0.001	2	0.432	2	0.038	2	0.000	2	3.576	2	0.458	2	1.026	2	3.667	2	0.469	2	5.201	2	0.009	2	1.207	2	6.278	2	0.010	2	7.395	10	0.012	2	0.990	2	7.318	10	0.011	2
23	14.01.20	RdgeWat_Hav_200110B	3.489	10	0.036	2	0.998	2	3.481	10	0.036	2	0.143	2	0.002	2	0.432	2	0.062	2	0.001	2	0.997	2	0.034	2	1.026	2	1.022	2	0.035	2	3.848	2	0.006	2	1.207	2	4.645	2	0.008	2	6.850	10	0.306	2	0.990	2	6.779	10	0.302	2
23	14.01.20	RdgeWat_Hav_200110C	0.516	2	0.006	2	0.998	2	0.515	2	0.006	2	0.142	2	0.001	2	0.432	2	0.061	2	0.000	2	0.924	2	0.016	2	1.026	2	0.948	2	0.016	2	3.806	2	0.006	2	1.207	2	4.594	2	0.007	2	0.518	2	0.025	2	0.990	2	0.512	2	0.024	2
23	14.01.20	PS122-2_200113_Z26	0.056	2	0.001	2	0.998	2	0.056	2	0.001	2	0.003	2	0.001	2	0.432	2	0.001	2	0.000	2	0.192	2	0.008	2	1.026	2	0.197	2	0.008	2	0.048	2	0.002	2	1.207	2	0.058	2	0.003	2	0.482	2	0.031	2	0.990	2	0.477	2	0.030	2
23	14.01.20	PS122-2_200113_Z25	0.031	2	0.000	2	0.998	2	0.031	2	0.000	2	-0.001	2	0.001	2	0.432	2	-0.001	2	0.001	2	0.157	2	0.000	2	1.026	2	0.161	2	0.000	2	0.051	2	0.001	2	1.207	2	0.061	2	0.001	2	0.221	2	0.013	2	0.990	2	0.218	2	0.013	2
23	14.01.20	PS122-2_200113_Z24	0.021	2	0.000	2	0.998	2	0.021	2	0.000	2	-0.001	2	0.001	2	0.432	2	-0.001	2	0.001	2	0.138	2	0.001	2	1.026	2	0.141	2	0.001	2	0.056	2	0.003	2	1.207	2	0.068	2	0.003	2	0.092	2	0.001	2	0.990	2	0.091	2	0.001	2
23	14.01.20	PS122-2_200113_Z23	0.020	2	0.000	2	0.998	2	0.020	2	0.000	2	-0.004	2	0.002	2	0.432	2	-0.004	2	0.002	2	0.164	2	0.021	2	1.026	2	0.168	2	0.021	2	0.054	2	0.013	2	1.207	2	0.065	2	0.016	2	0.081	2	0.004	2	0.990	2	0.080	2	0.004	2
23	14.01.20	PS122-2_200113_Z22	0.037	2	0.001	2	0.998	2	0.036	2	0.001	2	0.001	2	0.003	2	0.432	2	0.000	2	0.002	2	0.170	2	0.000	2	1.026	2	0.174	2	0.000	2	0.038	2	0.001	2	1.207	2	0.046	2	0.002	2	0.110	2	0.001	2	0.990	2	0.108	2	0.001	2
23	14.01.20	PS122-2_200113_Z21	0.050	2	0.000	2	0.998	2	0.050	2	0.000	2	-0.002	2	0.001	2	0.432	2	-0.002	2	0.001	2	0.195	2	0.001	2	1.026	2	0.199	2	0.001	2	0.065	2	0.002	2	1.207	2	0.078	2	0.003	2	0.162	2	0.007	2	0.990	2	0.160	2	0.007	2
23	14.01.20	PS122-2_200113_Z20	0.058	2	0.001	2	0.998	2	0.058	2	0.001	2	-0.002	2	0.001	2	0.432	2	-0.002	2	0.001	2	0.222	2	0.008	2	1.026	2	0.228	2	0.008	2	0.065	2	0.002	2	1.207	2	0.078	2	0.002	2	0.350	2	0.010	2	0.990	2	0.347	2	0.010	2
23	14.01.20	PS122-2_200113_Z19	0.021	2	0.000	2	0.998	2	0.021	2	0.000	2	0.002	2	0.000	2	0.432	2	0.001	2	0.000	2	0.154	2	0.003	2	1.026	2	0.158	2	0.003	2	0.110	2	0.001	2	1.207	2	0.133	2	0.002	2	0.015	2	0.003	2	0.990	2	0.015	2	0.003	2
23	14.01.20	PS122-2_200113_Z18	0.072	2	0.001	2	0.998	2	0.072	2	0.001	2	0.007	2	0.002	2	0.432	2	0.003	2	0.001	2	0.188	2	0.011	2	1.026	2	0.193	2	0.012	2	1.087	2	0.003	2	1.207	2	1.312	2	0.003	2	0.107	2	0.006	2	0.990	2	0.105	2	0.006	2
23	14.01.20	PS122-2_200113_Z17	0.107	2	0.001	2	0.998	2	0.106	2	0.001	2	0.004	2	0.001	2	0.432	2	0.002	2	0.001	2	0.205	2	0.011	2	1.026	2	0.210	2	0.012	2	0.225	2	0.002	2	1.207	2	0.271	2	0.003	2	0.345	2	0.008	2	0.990	2	0.341	2	0.008	2
23	14.01.20	PS122-2_200113_Z16	0.121	2	0.001	2	0.998	2	0.120	2	0.001	2	0.009	2	0.001	2	0.432	2	0.004	2	0.000	2	0.194	2	0.030	2	1.026	2	0.198	2	0.031	2	0.313	2	0.001	2	1.207	2	0.377	2	0.001	2	0.225	2	0.005	2	0.990	2	0.222	2	0.005	2
23	14.01.20	PS122-2_200113_Z15	0.335	2	0.001	2	0.998	2	0.334	2	0.001	2	0.006	2	0.001	2	0.432	2	0.003	2	0.001	2	0.159	2	0.005	2	1.026	2	0.163	2	0.005	2	2.849	2	0.004	2	1.207	2	3.439	2	0.004	2	3.220	10	0.037	2	0.990	2	3.187	10	0.036	2
23	14.01.20	PS122-2_200113_Z14	0.538	2	0.000	2	0.998	2	0.537	2	0.000	2	0.014	2	0.000	2	0.432	2	0.006	2	0.000	2	0.164	2	0.008	2	1.026	2	0.168	2	0.008	2	7.285	2	0.010	2	1.207	2	8.795	2	0.012	2	4.906	10	0.023	2	0.990	2	4.855	10	0.022	2
23	14.01.20	PS122-2_200113_ODD	0.696	2	0.002	2	0.998	2	0.694	2	0.002	2	0.022	2	0.001	2	0.432	2	0.009	2	0.000	2	0.209	2	0.001	2	1.026	2	0.214	2	0.001	2	10.955	2	0.013	2	1.207	2	13.224	2	0.016	2	6.879	10	0.026	2	0.990	2	6.807	10	0.026	2
23	14.01.20	PS122-2_200113_Z13	0.181	2	0.000	2	0.998	2	0.181	2	0.000	2	0.005	2	0.001	2	0.432	2	0.002	2	0.000	2	0.146	2	0.002	2	1.026	2	0.149	2	0.002	2	5.315	2	0.009	2	1.207	2	6.416	2	0.011	2	0.232	2	0.012	2	0.990	2	0.230	2	0.012	2
23	14.01.20	PS122-2_200113_Z11	0.150	2	0.000	2	0.998	2	0.150	2	0.000	2	0.005	2	0.000	2	0.432	2	0.002	2	0.000	2	0.146	2	0.003	2	1.026	2	0.150	2	0.003	2	5.129	2	0.001	2	1.207	2	6.192	2	0.002	2	0.251	2	0.001	2	0.990	2	0.248	2	0.001	2
23	14.01.20	PS122-2_200113_Z10	0.105	2	0.001	2	0.998	2	0.104	2	0.001	2	0.006	2	0.000	2	0.432	2	0.003	2	0.000	2	0.156	2	0.001	2	1.026	2	0.159	2	0.001	2	2.552	2	0.006	2	1.207	2	3.081	2	0.007	2	0.288	2	0.003	2	0.990	2	0.285	2	0.003	2
