Profile,Rawfilename,Project,Depth [m],Sampled volume [L],Total flux [mg m-2 d-1],slope,time
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,117.5,207.36,4.932815747296858,-2.7109950237722074,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,122.5,189.0,7.214021239823076,-2.573869954971278,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,127.5,199.8,3.701367750328306,-2.9114211665474663,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,132.5,204.12,5.092669122022219,-2.58776289969296,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,137.5,197.64,8.176972730224332,-2.53946864239801,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,142.5,200.88,4.567213319610956,-2.8928398618830804,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,147.5,195.48,3.8373052897474222,-2.7297769000832366,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,152.5,203.04,3.7564896558505154,-2.7575557753610727,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,157.5,194.4,4.413685185740705,-2.8753445490511704,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,162.5,198.72,5.757159865464419,-2.689876576206122,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,167.5,200.88,5.160058725183439,-2.817579911570672,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,172.5,203.04,3.629512221167815,-2.8368046952772783,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,177.5,211.68,4.967494795618997,-2.9336727798757427,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,182.5,201.96,3.9553575709687623,-2.977002197988479,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,187.5,213.84,4.014868004917026,-2.9282745942099737,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,192.5,206.28,4.801462666977766,-2.857761477812858,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,197.5,220.32,3.881864713779301,-3.23663526734347,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,202.5,204.12,3.7763231846845464,-3.0671903380941945,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,207.5,213.84,3.8481040075035673,-3.1626060148727704,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,212.5,240.84,3.700322186446301,-3.365905851896879,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,217.5,227.88,3.3017644856126958,-3.292084795199823,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,222.5,228.96,5.880426069889961,-3.219086380128954,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,227.5,213.84,3.10213536179754,-3.5279806164493155,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,232.5,234.36,5.310067933927968,-3.229408373168634,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,237.5,239.76,2.7200041206738463,-3.637199915746128,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,242.5,219.24,3.643732857942623,-3.4259572961225557,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,247.5,211.68,2.5135424721166064,-3.709680424154577,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,252.5,232.2,4.776495241894936,-3.369796523825861,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,257.5,232.2,1.9105662641054375,-3.938602944634791,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,262.5,231.12,2.2548541904675443,-3.80301133363203,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,267.5,234.36,3.812569731815446,-3.6391632084267322,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,272.5,240.84,2.668039538423305,-3.730151744867168,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,277.5,246.24,2.3906186121773034,-3.920290217888519,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,282.5,234.36,2.2958159997697707,-3.7768498466425773,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,287.5,234.36,1.7194713522079237,-3.9248512675823073,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,292.5,235.44,2.226552693737019,-3.8902428885287876,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,297.5,233.28,2.4173264752271084,-3.883453176151711,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,302.5,236.52,2.7267127751544664,-3.799061454904986,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,307.5,232.2,1.3470442837028576,-3.885883759605591,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,312.5,234.36,1.755378761063786,-3.9447675451178497,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,317.5,224.64,1.777157077488934,-3.881562135454101,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,322.5,230.04,1.5783183195448323,-4.0423714865206275,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,327.5,244.08,1.243090866585801,-4.203512339870759,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,332.5,231.12,1.6258227887124042,-4.188408342820933,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,337.5,231.12,1.1092122901491486,-3.799683954464107,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,342.5,235.44,0.981881414505454,-4.19392058705446,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,347.5,233.28,1.9419147088047386,-4.101263710709138,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,352.5,237.6,1.2567115244904072,-4.1713519777206995,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,357.5,238.68,2.4370987543454756,-3.910910115337855,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,362.5,231.12,1.3641125031233543,-4.3837433583544865,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,367.5,232.2,1.629742216558561,-4.038034650448475,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,372.5,222.48,1.0178870166145,-4.567726146306136,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,377.5,227.88,1.448497474437829,-4.101287668235632,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,382.5,233.28,1.4031184266147532,-4.14927207988526,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,387.5,194.4,1.350394801831669,-4.304978232734797,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,392.5,153.36,1.6411281086233784,-4.196332528544707,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,397.5,137.16,1.0904333270376854,-4.168098490516824,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,402.5,133.92,1.229106987210737,-3.9676157319239933,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,407.5,123.12,1.5773370656384411,-4.132229361207556,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,412.5,102.6,1.7372165377438122,-3.9977439555769654,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,417.5,113.4,2.0321544761629307,-4.0667453586370685,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,422.5,109.08,1.1892164021423843,-4.25526464305173,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,427.5,113.4,1.7965509292897184,-3.997634870873317,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,432.5,105.84,1.8376565591785474,-3.8809926285762852,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,437.5,113.4,1.7764321196870245,-3.3129343097206068,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,442.5,95.04,1.1452784457498306,-4.2549711595728,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,447.5,109.08,1.2947248049220619,-4.337079761791798,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,452.5,105.84,1.0089759116850954,-4.3404119673888575,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,457.5,111.24,1.0686714549605156,-4.3073303556035905,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,462.5,114.48,1.1271832337858725,-4.035247796202048,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,467.5,103.68,1.0977645812927912,-4.28896624824887,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,472.5,111.24,0.947641433830113,-3.8432133728799114,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,477.5,110.16,1.0440679147376386,-4.1435604811699935,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,482.5,111.24,0.8147360848121497,-4.499189101534441,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,487.5,114.48,1.1863422097434069,-4.150249523724437,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,492.5,101.52,1.74903449069021,-4.056759353762404,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,497.5,118.8,1.2627690468464685,-3.915867145492694,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,502.5,103.68,1.0999945936318558,-3.926419259787709,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,507.5,102.6,2.2788002891245656,-3.746888005381809,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,512.5,112.32,0.7886925237431387,-4.095683686805986,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,517.5,112.32,1.1577773638308066,-4.238975472613492,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,522.5,114.48,1.4007678623446578,-4.100130718699223,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,527.5,112.32,0.8100443109053816,-4.252921824406183,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,532.5,103.68,0.7730942550152249,-4.446632305115587,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,537.5,114.48,0.854609824092187,-4.287888627159132,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,542.5,100.44,1.0664948621824482,-4.393183252454379,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,547.5,106.92,0.968659314242729,-4.425687437025127,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,552.5,106.92,1.7616010973931613,-3.995390030528664,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,557.5,115.56,0.6544898040830037,-4.330108145031017,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,562.5,124.2,0.7784641014922635,-4.445715881785275,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,567.5,105.84,0.41594196277501727,-4.8860370228970735,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,572.5,106.92,0.6829088022828278,-4.560862727285177,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,577.5,119.88,1.7884033664816668,-4.046856490442574,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,582.5,111.24,1.023824437428904,-4.425531525366435,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,587.5,109.08,0.5149682687919762,-4.754672496812305,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,592.5,115.56,0.6488722565524286,-4.770249859486529,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,597.5,104.76,1.0999411401174517,-3.4684985229850684,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,602.5,106.92,1.8766663878609369,-3.7749313576751313,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,607.5,113.4,0.8062365020283812,-4.50377023865651,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,612.5,110.16,0.9045367474209343,-4.5726570858356475,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,617.5,117.72,0.47683708252388113,-4.746126671133052,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,622.5,114.48,0.47657856475186966,-4.756063198709845,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,627.5,112.32,0.7624286834514511,-4.651973467607815,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,632.5,99.36,0.6663018270278713,-4.655831547830888,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,637.5,114.48,0.663150892808938,-4.760974938675544,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,642.5,115.56,1.4518197547479161,-4.34524581475694,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,647.5,124.2,1.5077764372973832,-4.435581725606295,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,652.5,113.4,0.7843688327413442,-4.681504306296364,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,657.5,108.0,0.6455036990665586,-4.823764238497001,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,662.5,137.16,0.48199558740395715,-4.912495586098349,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,667.5,193.32,0.4628670633394383,-5.26617859351308,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,672.5,207.36,1.417356709258213,-4.57809039111397,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,677.5,203.04,0.9076644939043301,-4.915263509709706,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,682.5,225.72,0.5361007330657845,-5.136684429508879,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,687.5,217.08,0.4705647190344553,-5.275420166413201,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,692.5,199.8,0.6140342295999736,-5.347542121172982,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,697.5,217.08,1.270515038542565,-4.967365884074354,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,702.5,218.16,0.8361116731776865,-5.630402515624027,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,707.5,225.72,1.5787804700163142,-5.971426201892786,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,712.5,218.16,2.366189583797654,-5.338531517425062,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,717.5,217.08,2.0436093280354513,-5.5407908385914295,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,722.5,201.96,2.0107892193396917,-5.700648451565567,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,727.5,219.24,2.4700117884123625,-5.359252818087147,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,732.5,207.36,2.491861063897648,-5.623443934757096,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,737.5,211.68,2.446855912732423,-6.081050828688217,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,742.5,212.76,4.108504111472934,-5.783970198635358,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,747.5,216.0,4.928936494087387,-5.9503654425035775,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,752.5,218.16,4.720553519452402,-6.107931773445919,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,757.5,208.44,4.714366699314694,-4.2505570926225795,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,762.5,208.44,4.761081052601642,-6.1222990600986735,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,767.5,214.92,4.303617078634292,-6.188735206182002,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,772.5,227.88,5.0147935958774505,-6.390356757278441,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,777.5,214.92,5.313483939896144,-6.389655790447246,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,782.5,255.96,5.659735379743178,-6.31813601249323,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,787.5,327.24,6.201885566732303,-6.355506665750628,2020-07-08 06:39:42
ps122_4_46_35,HDR20200708063942,uvp5_sn204_mosaic_primary_filtered,792.5,65.88,5.733181063608244,-5.731033209814949,2020-07-08 06:39:42
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,2.5,166.32,6.308847436618827,-3.91939497613922,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,7.5,231.12,9.891983733347953,-3.5541915457343927,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,12.5,217.08,11.156778893206852,-3.4447004290568337,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,17.5,208.44,10.925464044609438,-3.395029481112704,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,22.5,222.48,7.371090086705001,-3.309681525455145,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,27.5,219.24,8.87342256892077,-3.5922755309422367,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,32.5,216.0,13.141975146618051,-3.874433677364582,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,37.5,223.56,17.231067495298525,-4.028010804214909,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,42.5,214.92,15.576422077743869,-3.8995296538685467,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,47.5,212.76,14.292117465737775,-4.102537883869438,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,52.5,217.08,14.824074719225909,-3.9172314896501224,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,57.5,208.44,16.385213700792214,-3.8718181741888142,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,62.5,220.32,15.663230990810675,-3.646108538198883,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,67.5,212.76,14.750081756126205,-3.4630095419422355,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,72.5,204.12,18.073816946471766,-3.2881479405499596,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,77.5,201.96,15.18092102498672,-2.952136147045517,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,82.5,195.48,16.31575191191577,-2.294775237445345,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,87.5,197.64,13.080719077365922,-2.6918759246668165,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,92.5,191.16,12.467380102045468,-2.706886125655669,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,97.5,179.28,14.811902832899499,-2.563684652464294,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,102.5,189.0,15.533252511099914,-2.3374603487149144,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,107.5,203.04,17.099004916676552,-2.7796862530610302,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,112.5,187.92,8.49015116495748,-2.747977023541407,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,117.5,195.48,9.576047867525622,-2.645144335792743,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,122.5,190.08,5.827815737787983,-2.805761102997705,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,127.5,198.72,9.976405395767909,-2.571563170784341,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,132.5,187.92,9.746230317960084,-2.6737935677970386,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,137.5,191.16,10.441865457926198,-2.491341931046927,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,142.5,199.8,9.808475347674044,-2.611040556365128,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,147.5,194.4,6.722081040141887,-2.657314421610382,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,152.5,197.64,6.3552744495287845,-2.8285146057378014,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,157.5,196.56,7.118268647627038,-2.668479634020054,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,162.5,192.24,8.5192872476352,-2.70833178539133,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,167.5,195.48,10.079007366387048,-2.673747736993182,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,172.5,197.64,6.992139082977135,-2.6535630486589152,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,177.5,195.48,8.064860386149057,-2.574699703670656,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,182.5,194.4,7.161178384128343,-2.7480262372280277,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,187.5,184.68,5.393561497511125,-2.889938494681428,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,192.5,150.12,7.200947656941189,-2.540125990487253,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,197.5,122.04,4.70647612616411,-2.887568077888516,2020-07-09 06:35:33
ps122_4_46_56,HDR20200709063533,uvp5_sn204_mosaic_primary_filtered,202.5,111.24,7.208191796593448,-2.757678893175744,2020-07-09 06:35:33
